Date,Open,High,Low,Close,Adj Close,Volume
2020-08-27,9.991276,10.677522,9.968013,10.677522,8.482068,932925714
2020-08-28,10.689153,10.724047,10.421634,10.607734,8.426630,411408410
2020-08-31,10.875254,11.061355,10.607734,10.607734,8.426630,313934377
2020-09-01,10.758941,11.072986,10.654259,11.014829,8.750019,290878344
2020-09-02,11.072986,11.224193,10.933410,11.166036,8.870136,241077862
2020-09-03,11.445187,12.212852,11.433556,11.922070,9.470718,590154466
2020-09-04,11.514975,12.212852,11.445187,12.154696,9.655514,438497297
2020-09-07,12.212852,12.329165,11.631288,11.689444,9.285924,264948760
2020-09-08,11.863913,11.922070,11.421924,11.491712,9.128848,190373394
2020-09-09,11.456818,11.863913,11.375399,11.805757,9.378322,211431274
2020-09-10,12.038383,12.329165,11.689444,11.805757,9.378322,266573894
2020-09-11,11.922070,12.096539,11.631288,11.863913,9.424520,147034467
2020-09-14,12.038383,12.096539,11.747601,11.805757,9.378322,91355427
2020-09-15,11.863913,12.038383,11.805757,11.922070,9.470718,112497998
2020-09-16,12.096539,12.154696,11.631288,11.689444,9.285924,132527333
2020-09-17,11.689444,11.805757,11.584763,11.747601,9.332123,90438217
2020-09-18,11.747601,11.805757,11.631288,11.689444,9.285924,75580861
2020-09-21,11.805757,11.863913,11.573131,11.573131,9.193527,120958680
2020-09-22,11.689444,11.805757,11.514975,11.584763,9.202766,131193185
2020-09-23,11.747601,11.805757,11.596394,11.689444,9.285924,82640578
2020-09-24,11.503343,11.573131,11.061355,11.142774,8.851658,169667971
2020-09-25,11.189299,11.305612,10.584472,10.758941,8.546747,221447439
2020-09-28,10.921779,10.945042,10.793835,10.817097,8.592944,109312753
2020-09-29,10.910148,10.933410,10.770572,10.817097,8.592944,81127125
2020-09-30,10.840360,10.898517,10.724047,10.898517,8.657623,82272053
2020-10-05,10.898517,10.898517,10.619366,10.654259,8.463588,132091299
2020-10-06,10.724047,11.072986,10.665891,11.049723,8.777740,134970269
2020-10-07,10.945042,11.049723,10.898517,10.921779,8.676103,72307159
2020-10-08,11.049723,11.049723,10.886885,11.014829,8.750019,59871917
2020-10-12,11.166036,11.200930,10.782204,10.863623,8.629904,118059715
2020-10-13,10.921779,11.131142,10.886885,11.119511,8.833178,103731807
2020-10-14,11.072986,11.596394,11.026461,11.212561,8.907095,163894275
2020-10-15,11.317243,11.445187,11.189299,11.282349,8.962533,87816745
2020-10-16,11.305612,11.328874,10.933410,10.945042,8.694583,96391806
2020-10-19,11.026461,11.259086,11.014829,11.224193,8.916335,75545187
2020-10-20,11.166036,11.247455,11.072986,11.107880,8.823938,54271819
2020-10-21,11.317243,11.747601,11.305612,11.608025,9.221246,293894207
2020-10-22,11.747601,11.805757,11.596394,11.747601,9.332123,172720865
2020-10-23,11.747601,11.922070,11.631288,11.922070,9.470718,120500015
2020-10-26,12.096539,12.271009,11.922070,12.038383,9.563116,232119124
2020-10-27,11.863913,11.980226,11.805757,11.922070,9.470718,86739409
2020-10-28,11.922070,11.980226,11.631288,11.631288,9.239725,113915243
2020-10-29,11.445187,12.038383,11.282349,11.922070,9.470718,222398889
2020-10-30,11.805757,11.922070,11.526606,11.526606,9.156568,169944756
2020-11-02,11.608025,11.747601,11.526606,11.631288,9.239725,78308206
2020-11-03,11.805757,11.805757,11.689444,11.747601,9.332123,55712363
2020-11-04,11.805757,11.863913,11.584763,11.631288,9.239725,96802081
2020-11-05,11.689444,11.747601,11.596394,11.631288,9.239725,63920156
2020-11-06,11.689444,11.689444,11.526606,11.526606,9.156568,79565617
2020-11-09,11.631288,11.689444,11.514975,11.631288,9.239725,82441512
2020-11-10,11.631288,11.689444,11.293980,11.293980,8.971773,145911039
2020-11-11,11.317243,11.363768,10.956673,10.991567,8.731540,161237662
2020-11-12,11.014829,11.026461,10.677522,10.735678,8.528267,151576302
2020-11-13,10.712416,10.770572,10.468159,10.735678,8.528267,179569061
2020-11-16,10.840360,10.886885,10.735678,10.758941,8.546747,101014219
2020-11-17,10.770572,10.805466,10.561209,10.642628,8.454350,105827599
2020-11-18,10.642628,10.863623,10.584472,10.863623,8.629904,122486790
2020-11-19,11.072986,11.119511,10.956673,11.072986,8.796218,202123148
2020-11-20,11.049723,11.107880,10.910148,10.910148,8.666862,108897663
2020-11-23,10.979936,11.131142,10.979936,11.096248,8.814698,79710615
2020-11-24,11.282349,11.456818,11.259086,11.375399,9.036451,164555346
2020-11-25,11.468450,11.526606,11.270718,11.282349,8.962533,115504906
