Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,16.450001,16.650000,16.400000,16.549999,13.364813,32937461
2020-01-03,16.549999,16.549999,16.150000,16.299999,13.162928,48588354
2020-01-06,16.049999,16.150000,15.950000,16.049999,12.961041,44790472
2020-01-07,16.049999,16.150000,15.800000,16.000000,12.920665,39718117
2020-01-08,15.850000,15.900000,15.650000,15.750000,12.718780,60419690
2020-01-09,15.850000,16.150000,15.850000,16.049999,12.961041,43816080
2020-01-10,16.200001,16.250000,15.850000,16.150000,13.041797,32386886
2020-01-13,16.150000,16.200001,16.049999,16.049999,12.961041,23989283
2020-01-14,16.100000,16.400000,16.049999,16.250000,13.122551,61290528
2020-01-15,16.299999,16.400000,16.100000,16.150000,13.041797,36473736
2020-01-16,16.200001,16.200001,16.000000,16.150000,13.041797,27867646
2020-01-17,16.150000,16.150000,15.950000,16.000000,12.920665,28648214
2020-01-20,15.850000,16.150000,15.850000,16.049999,12.961041,31117744
2020-01-30,15.500000,15.550000,14.950000,15.100000,12.193878,137855301
2020-01-31,15.050000,15.200000,14.800000,14.900000,12.032370,68549345
2020-02-03,14.450000,15.000000,14.150000,15.000000,12.113124,75514825
2020-02-04,16.549999,16.549999,15.200000,15.200000,12.274632,70790085
2020-02-05,15.250000,15.700000,15.250000,15.500000,12.516894,77032246
2020-02-06,15.800000,16.350000,15.750000,16.250000,13.122551,157712052
2020-02-07,16.200001,16.500000,16.150000,16.350000,13.203305,80109163
2020-02-10,16.150000,16.549999,16.000000,16.400000,13.243682,44206055
2020-02-11,16.549999,16.900000,16.500000,16.700001,13.485945,72967688
2020-02-12,16.650000,16.950001,16.600000,16.900000,13.647452,79548774
2020-02-13,17.000000,17.150000,16.650000,16.850000,13.607076,65415317
2020-02-14,16.600000,16.700001,16.500000,16.500000,13.324435,43506095
2020-02-17,16.500000,16.549999,16.350000,16.400000,13.243682,40030219
2020-02-18,16.400000,16.400000,16.100000,16.150000,13.041797,44154247
2020-02-19,16.100000,16.250000,16.049999,16.100000,13.001419,30092840
2020-02-20,16.250000,16.500000,16.100000,16.299999,13.162928,41324196
2020-02-21,16.150000,16.250000,16.000000,16.049999,12.961041,26572971
2020-02-24,15.900000,15.950000,15.800000,15.800000,12.759157,42409882
2020-02-25,15.600000,16.100000,15.600000,15.900000,12.839911,39151580
2020-02-26,15.600000,15.750000,15.600000,15.600000,12.597649,47662845
2020-02-27,15.600000,15.750000,15.250000,15.300000,12.355387,79271042
2020-03-02,14.950000,15.450000,14.950000,15.250000,12.315009,89628541
2020-03-03,15.550000,15.750000,15.350000,15.500000,12.516894,88570177
2020-03-04,15.500000,16.000000,15.500000,15.800000,12.759157,84749276
2020-03-05,16.000000,16.049999,15.700000,15.700000,12.678402,59085885
2020-03-06,15.550000,15.600000,15.400000,15.450000,12.476518,69534487
2020-03-09,15.150000,15.150000,14.950000,15.050000,12.153501,82969389
2020-03-10,14.950000,15.250000,14.800000,14.950000,12.072746,82904523
2020-03-11,15.000000,15.050000,14.800000,14.800000,11.951615,55553147
2020-03-12,14.600000,14.650000,13.850000,14.350000,11.588223,138258958
2020-03-13,13.700000,14.300000,13.650000,14.050000,11.345959,211904177
2020-03-16,14.000000,14.100000,13.750000,13.900000,11.224828,81036386
2020-03-17,13.750000,14.000000,13.650000,13.750000,11.103697,132863414
2020-03-18,13.800000,14.000000,13.750000,13.800000,11.144073,90628139
2020-03-19,13.750000,13.800000,13.100000,13.700000,11.063319,151597652
2020-03-20,13.800000,14.400000,13.800000,13.850000,11.184451,157756287
2020-03-23,13.550000,13.850000,13.500000,13.750000,11.103697,59406609
2020-03-24,14.050000,14.150000,13.800000,13.850000,11.184451,100357252
2020-03-25,14.050000,14.350000,13.950000,14.100000,11.386336,187932889
2020-03-26,14.150000,14.200000,13.950000,14.100000,11.386336,74645046
2020-03-27,14.350000,14.350000,13.900000,14.000000,11.305582,59235321
2020-03-30,13.850000,13.950000,13.750000,13.950000,11.265205,38765524
2020-03-31,14.350000,14.350000,13.650000,13.650000,11.022943,79000889
2020-04-01,13.850000,13.850000,13.650000,13.800000,11.144073,44891990
2020-04-06,13.950000,14.100000,13.800000,14.100000,11.386336,75417890
2020-04-07,14.250000,14.300000,13.950000,14.150000,11.426713,66031028
2020-04-08,14.150000,14.300000,14.100000,14.200000,11.467091,59324325
2020-04-09,14.300000,14.400000,14.100000,14.200000,11.467091,40473210
2020-04-10,14.250000,14.300000,14.150000,14.300000,11.547845,23315732
2020-04-13,14.450000,15.100000,14.400000,14.800000,11.951615,94375364
2020-04-14,15.050000,15.150000,14.850000,15.150000,12.234255,70873919
2020-04-15,15.150000,15.200000,14.900000,15.100000,12.193878,76800916
2020-04-16,14.850000,15.100000,14.800000,14.900000,12.032370,53398536
2020-04-17,15.200000,15.450000,15.000000,15.050000,12.153501,102841345
2020-04-20,15.100000,15.200000,14.950000,15.150000,12.234255,46983290
2020-04-21,15.100000,15.350000,14.800000,14.800000,11.951615,74235734
2020-04-22,14.800000,15.200000,14.750000,15.200000,12.274632,51801119
2020-04-23,15.450000,16.000000,15.400000,15.800000,12.759157,157791012
2020-04-24,15.900000,16.100000,15.850000,15.900000,12.839911,104062670
2020-04-27,16.150000,16.299999,15.900000,16.150000,13.041797,121440284
2020-04-28,15.500000,15.600000,14.750000,15.000000,12.113124,219150807
2020-04-29,15.200000,15.500000,15.200000,15.300000,12.355387,96798319
2020-04-30,15.450000,15.600000,15.350000,15.550000,12.557272,64768656
2020-05-04,15.100000,15.450000,15.050000,15.350000,12.395763,47975074
2020-05-05,15.500000,15.550000,15.250000,15.250000,12.315009,34096450
2020-05-06,15.250000,15.450000,15.250000,15.300000,12.355387,34763487
2020-05-07,15.450000,15.850000,15.300000,15.600000,12.597649,58025473
2020-05-08,15.850000,15.850000,15.500000,15.650000,12.638025,39736136
2020-05-11,15.800000,15.850000,15.600000,15.600000,12.597649,42257477
2020-05-12,15.500000,15.650000,15.350000,15.450000,12.476518,40406407
2020-05-13,15.400000,15.600000,15.350000,15.600000,12.597649,30545962
2020-05-14,15.450000,15.550000,15.200000,15.350000,12.395763,31677085
2020-05-15,15.450000,15.500000,15.150000,15.400000,12.436141,32116870
2020-05-18,15.400000,15.400000,15.100000,15.100000,12.193878,41754666
2020-05-19,15.300000,15.300000,14.900000,14.950000,12.072746,54397126
2020-05-20,15.150000,15.150000,14.850000,14.850000,11.991993,59202595
2020-05-21,15.000000,15.300000,14.950000,15.300000,12.355387,39817856
2020-05-22,15.150000,15.200000,15.050000,15.100000,12.193878,33556829
2020-05-25,15.100000,15.100000,14.850000,15.100000,12.193878,19221772
2020-05-26,15.150000,15.250000,15.100000,15.200000,12.274632,23880256
2020-05-27,15.250000,15.300000,15.100000,15.100000,12.193878,24006301
2020-05-28,15.200000,15.400000,15.150000,15.350000,12.395763,45046009
2020-05-29,15.300000,15.450000,15.200000,15.450000,12.476518,49643911
2020-06-01,15.600000,15.800000,15.500000,15.650000,12.638025,45030896
2020-06-02,15.750000,15.850000,15.700000,15.850000,12.799534,46869809
2020-06-03,16.000000,16.200001,15.950000,16.200001,13.082174,64858876
2020-06-04,16.500000,16.600000,16.100000,16.299999,13.162928,94715239
2020-06-05,16.299999,16.500000,16.200001,16.500000,13.324435,49132614
