Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,10.273264,10.362987,10.228402,10.318125,9.614378,4886483
2020-01-03,10.362987,10.497571,10.183541,10.318125,9.614378,5253386
2020-01-06,10.318125,10.318125,10.048957,10.093818,9.405368,3418116
2020-01-07,10.093818,10.228402,10.004095,10.183541,9.488973,2933738
2020-01-08,10.048957,10.138680,9.959234,10.004095,9.321767,2738881
2020-01-09,10.048957,10.273264,10.048957,10.183541,9.488973,2914981
2020-01-10,10.228402,10.273264,10.093818,10.138680,9.447171,3684878
2020-01-13,10.407848,10.856462,10.273264,10.632155,9.906990,10190528
2020-01-14,10.677017,10.766739,10.497571,10.587294,9.865188,4591346
2020-01-15,10.587294,10.677017,10.497571,10.587294,9.865188,5294023
2020-01-16,10.587294,10.856462,10.542432,10.766739,10.032394,8582574
2020-01-17,10.856462,10.901324,10.677017,10.766739,10.032394,3733940
2020-01-20,10.811601,10.811601,10.677017,10.721878,9.990593,3613694
2020-01-30,9.869511,10.318125,9.869511,9.914373,9.238164,6972004
2020-01-31,10.048957,10.228402,9.914373,10.093818,9.405368,3160439
2020-02-03,9.914373,9.914373,9.555481,9.779788,9.112758,4454796
2020-02-04,9.420897,10.004095,9.420897,10.004095,9.321767,3142550
2020-02-05,10.093818,10.093818,9.824650,9.869511,9.196362,3352505
2020-02-06,9.959234,10.004095,9.869511,9.914373,9.238164,2812751
2020-02-07,9.914373,10.004095,9.690065,9.734927,9.070957,4336800
2020-02-10,9.600343,9.690065,9.555481,9.600343,8.945551,2971703
2020-02-11,9.690065,9.734927,9.600343,9.645204,8.987352,2331477
2020-02-12,9.690065,9.734927,9.555481,9.645204,8.987352,3141419
2020-02-13,9.690065,9.779788,9.645204,9.690065,9.029155,3345386
2020-02-14,9.734927,9.734927,9.600343,9.645204,8.987352,1424638
2020-02-17,9.600343,9.600343,9.465758,9.510620,8.861949,2493003
2020-02-18,9.510620,9.600343,9.465758,9.510620,8.861949,1241442
2020-02-19,9.555481,9.690065,9.510620,9.600343,8.945551,1640050
2020-02-20,9.690065,9.690065,9.555481,9.600343,8.945551,1428696
2020-02-21,9.645204,9.645204,9.510620,9.600343,8.945551,1220207
2020-02-24,9.555481,9.555481,9.420897,9.465758,8.820146,2368622
2020-02-25,9.286313,9.376036,9.241451,9.331174,8.694741,2432904
2020-02-26,9.286313,9.420897,9.241451,9.331174,8.694741,1566103
2020-02-27,9.331174,9.376036,9.062006,9.106867,8.485733,3368830
2020-03-02,8.963311,9.106867,8.927421,9.017144,8.402131,3998883
2020-03-03,9.196590,9.241451,9.062006,9.062006,8.443933,2034644
2020-03-04,9.062006,9.106867,8.972283,9.017144,8.402131,2737380
2020-03-05,9.062006,9.151728,9.062006,9.062006,8.443933,1367222
2020-03-06,9.062006,9.106867,8.972283,9.017144,8.402131,1383172
2020-03-09,8.972283,8.972283,8.694142,8.703114,8.109518,3938377
2020-03-10,8.407029,8.649281,8.299362,8.622364,8.034276,4522677
2020-03-11,8.739003,8.792837,8.613391,8.631336,8.042636,2424971
2020-03-12,8.487780,8.505724,8.048138,8.075054,7.524295,5009064
2020-03-13,7.285494,7.716163,7.285494,7.536717,7.022676,5814786
2020-03-16,7.635413,7.689246,7.285494,7.285494,6.788587,2879787
2020-03-17,6.863796,7.177826,6.818935,6.872769,6.404012,4540143
2020-03-18,7.043242,7.079131,6.872769,6.899685,6.429092,3450995
2020-03-19,6.765101,6.809963,6.217792,6.253681,5.827149,6087162
2020-03-20,6.370321,6.818935,6.370321,6.738184,6.278607,3307620
2020-03-23,6.639489,6.639489,6.415182,6.576683,6.128121,1092834
2020-03-24,6.684351,7.034270,6.684351,6.962491,6.487615,2035515
2020-03-25,7.240632,7.446995,7.222688,7.366244,6.863830,4085554
2020-03-26,7.366244,7.402133,7.204743,7.357272,6.855470,2080635
2020-03-27,7.491856,7.590551,7.429050,7.429050,6.922352,3665096
2020-03-30,7.303438,7.429050,7.195771,7.429050,6.922352,2333212
2020-03-31,7.455967,7.536717,7.384189,7.393161,6.888911,1494704
2020-04-01,7.339327,7.518773,7.312410,7.518773,7.005955,2016444
2020-04-06,7.518773,7.581579,7.446995,7.554662,7.039397,1509006
2020-04-07,7.626440,7.752052,7.581579,7.626440,7.106279,2560030
2020-04-08,7.671302,7.940470,7.635413,7.895609,7.357090,3323148
2020-04-09,8.012249,8.048138,7.832803,7.877664,7.340368,2076138
2020-04-10,8.030193,8.254500,7.994304,8.227583,7.666421,3713570
2020-04-13,8.209639,8.209639,8.092999,8.146833,7.591179,2542527
2020-04-14,8.164777,8.353195,8.164777,8.353195,7.783465,2293350
2020-04-15,8.416001,8.433946,8.326278,8.389084,7.816907,1921604
2020-04-16,8.407029,8.407029,8.263472,8.344223,7.775105,1346607
2020-04-17,8.424974,8.487780,8.326278,8.326278,7.758384,2566783
2020-04-20,8.299362,8.371140,8.263472,8.290389,7.724943,1778848
2020-04-21,8.263472,8.326278,8.021221,8.039165,7.490854,2976418
2020-04-22,7.994304,8.164777,7.850747,8.101971,7.549376,2117968
2020-04-23,8.209639,8.299362,8.182722,8.263472,7.699862,2584464
2020-04-24,8.245528,8.371140,8.227583,8.344223,7.775105,2631731
2020-04-27,8.416001,8.604419,8.407029,8.577502,7.992474,3079499
2020-04-28,8.622364,8.658253,8.451890,8.514696,7.933951,1901602
2020-04-29,8.586475,8.730031,8.523669,8.712087,8.117879,3061483
2020-04-30,8.801809,8.900505,8.774893,8.837699,8.234924,3829601
2020-05-04,8.765920,8.774893,8.640308,8.694142,8.101159,2380630
2020-05-05,8.810782,9.555481,8.810782,9.555481,8.903749,13491775
2020-05-06,9.914373,10.138680,9.465758,9.510620,8.861949,23545673
2020-05-07,9.510620,9.645204,9.286313,9.555481,8.903749,5560421
2020-05-08,9.690065,9.690065,9.555481,9.555481,8.903749,3264386
2020-05-11,9.690065,9.869511,9.645204,9.824650,9.154560,5412618
2020-05-12,9.824650,9.824650,9.465758,9.555481,8.903749,3684880
2020-05-13,9.555481,10.004095,9.420897,9.824650,9.154560,8298607
2020-05-14,9.645204,9.779788,9.376036,9.420897,8.778344,4255372
2020-05-15,9.555481,9.600343,9.241451,9.331174,8.694741,3912155
2020-05-18,9.465758,9.779788,9.420897,9.645204,8.987352,4919574
2020-05-19,9.734927,9.824650,9.645204,9.645204,8.987352,2515232
2020-05-20,9.779788,9.779788,9.465758,9.510620,8.861949,2527929
2020-05-21,9.600343,9.645204,9.420897,9.465758,8.820146,1943158
2020-05-22,9.465758,9.465758,9.241451,9.241451,8.611138,2843086
2020-05-25,9.331174,9.690065,9.241451,9.600343,8.945551,5479461
2020-05-26,9.555481,9.645204,9.465758,9.510620,8.861949,1914616
2020-05-27,9.645204,9.645204,9.510620,9.510620,8.861949,2056414
2020-05-28,9.600343,9.869511,9.555481,9.645204,8.987352,8241167
2020-05-29,9.645204,9.779788,9.645204,9.690065,9.029155,2362914
2020-06-01,9.690065,9.824650,9.645204,9.734927,9.070957,1956993
2020-06-02,9.734927,9.734927,9.555481,9.600343,8.945551,1815151
2020-06-03,9.734927,9.824650,9.600343,9.779788,9.112758,3598256
2020-06-04,9.869511,9.914373,9.690065,9.690065,9.029155,2104875
2020-06-05,9.690065,9.779788,9.690065,9.779788,9.112758,1589977
2020-06-08,9.869511,9.869511,9.734927,9.734927,9.070957,3289084
2020-06-09,9.869511,9.869511,9.734927,9.779788,9.112758,2592829
2020-06-10,9.779788,9.824650,9.690065,9.690065,9.029155,2113348
2020-06-11,9.734927,9.734927,9.241451,9.331174,8.694741,4805100
2020-06-12,9.151728,9.196590,9.017144,9.196590,8.569337,2559871
2020-06-15,9.241451,9.331174,9.151728,9.196590,8.569337,1731327
2020-06-16,9.286313,9.376036,9.241451,9.331174,8.694741,2030444
2020-06-17,9.331174,9.869511,9.331174,9.555481,8.903749,10744424
2020-06-18,9.510620,9.600343,9.420897,9.510620,8.861949,2556675
2020-06-19,9.510620,9.690065,9.420897,9.510620,8.861949,4108308
2020-06-22,9.600343,9.600343,9.465758,9.555481,8.903749,1454581
2020-06-23,9.555481,9.555481,9.376036,9.465758,8.820146,1693408
2020-06-24,9.510620,9.600343,9.376036,9.465758,8.820146,1938739
2020-06-29,9.420897,9.510620,9.331174,9.376036,8.736544,1553341
2020-06-30,9.465758,9.869511,9.376036,9.734927,9.070957,16114846
2020-07-01,9.690065,9.779788,9.600343,9.779788,9.112758,4188511
