Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,20.900000,21.049999,20.900000,21.000000,17.714243,490776
2020-01-03,21.000000,21.100000,20.950001,21.100000,17.798594,489069
2020-01-06,21.000000,21.000000,20.850000,20.900000,17.629889,426698
2020-01-07,20.850000,20.950001,20.799999,20.799999,17.545534,518094
2020-01-08,20.799999,20.900000,20.650000,20.700001,17.461182,509178
2020-01-09,20.750000,21.000000,20.750000,20.950001,17.672066,328679
2020-01-10,20.950001,21.100000,20.900000,21.000000,17.714243,295447
2020-01-13,21.000000,21.450001,21.000000,21.299999,17.967300,800179
2020-01-14,21.350000,21.400000,21.200001,21.200001,17.882950,329418
2020-01-15,21.299999,21.299999,21.049999,21.150000,17.840773,454552
2020-01-16,21.250000,21.500000,21.049999,21.400000,18.051657,594585
2020-01-17,21.500000,21.500000,21.299999,21.400000,18.051657,267099
2020-01-20,21.400000,21.500000,21.350000,21.350000,18.009481,427879
2020-01-30,20.700001,20.900000,20.250000,20.250000,17.081591,1260579
2020-01-31,20.299999,20.650000,20.299999,20.500000,17.292475,921285
2020-02-03,20.200001,20.400000,20.000000,20.250000,17.081591,950381
2020-02-04,20.900000,20.900000,20.600000,20.600000,17.376827,620130
2020-02-05,20.500000,20.750000,20.400000,20.600000,17.376827,370981
2020-02-06,20.750000,21.250000,20.750000,21.100000,17.798594,780829
2020-02-07,20.850000,21.250000,20.850000,21.049999,17.756418,526108
2020-02-10,20.750000,21.000000,20.700001,20.900000,17.629889,372481
2020-02-11,20.799999,21.000000,20.700001,20.950001,17.672066,488710
2020-02-12,20.799999,21.150000,20.799999,21.049999,17.756418,366374
2020-02-13,21.200001,21.400000,21.150000,21.200001,17.882950,674597
2020-02-14,21.200001,21.450001,21.200001,21.400000,18.051657,900382
2020-02-17,21.350000,21.400000,21.200001,21.299999,17.967300,218542
2020-02-18,21.500000,21.750000,21.400000,21.750000,18.346893,1221448
2020-02-19,21.850000,22.250000,21.750000,22.150000,18.684307,2366032
2020-02-20,22.250000,22.400000,22.000000,22.100000,18.642132,982925
2020-02-21,22.100000,22.100000,21.900000,22.000000,18.557779,712210
2020-02-24,22.000000,22.000000,21.299999,21.400000,18.051657,826117
2020-02-25,21.100000,21.600000,20.700001,21.450001,18.093834,752412
2020-02-26,21.450001,21.549999,21.400000,21.450001,18.093834,355100
2020-02-27,21.400000,21.450001,21.150000,21.250000,17.925125,678111
2020-03-02,20.850000,21.299999,20.700001,20.850000,17.587711,569096
2020-03-03,21.100000,21.299999,21.100000,21.100000,17.798594,304761
2020-03-04,21.100000,21.100000,20.900000,20.950001,17.672066,247400
2020-03-05,21.049999,21.299999,21.049999,21.299999,17.967300,303991
2020-03-06,21.400000,21.400000,20.900000,21.049999,17.756418,411943
2020-03-09,20.600000,20.950001,20.100000,20.200001,17.039415,1274598
2020-03-10,20.000000,20.250000,19.700001,20.100000,16.955061,1064083
2020-03-11,20.350000,20.400000,20.000000,20.250000,17.081591,893700
2020-03-12,19.850000,19.850000,18.850000,19.200001,16.195879,1479061
2020-03-13,17.299999,18.299999,17.299999,18.000000,15.183637,2100055
2020-03-16,17.799999,18.000000,17.400000,17.700001,14.930577,841657
2020-03-17,17.000000,17.700001,17.000000,17.100000,14.424455,1169461
2020-03-18,17.049999,17.100000,16.750000,16.750000,14.129217,1355958
2020-03-19,16.150000,16.200001,15.100000,15.100000,12.737383,2380902
2020-03-20,15.100000,15.950000,15.100000,15.850000,13.370035,1041091
2020-03-23,15.550000,15.550000,15.100000,15.250000,12.863914,505574
2020-03-24,15.700000,15.950000,15.400000,15.400000,12.990443,641878
2020-03-25,16.100000,16.900000,16.100000,16.900000,14.255746,1509518
2020-03-26,17.000000,17.150000,16.549999,16.650000,14.044863,994136
2020-03-27,16.950001,17.100000,16.549999,16.700001,14.087040,1114915
2020-03-30,16.549999,16.900000,16.200001,16.900000,14.255746,965408
2020-03-31,17.000000,17.400000,16.850000,17.250000,14.550984,645517
2020-04-01,17.250000,17.250000,16.799999,16.900000,14.255746,372193
2020-04-06,16.900000,17.250000,16.549999,17.200001,14.508808,846164
2020-04-07,17.450001,17.600000,17.250000,17.500000,14.761869,785269
2020-04-08,17.500000,18.500000,17.500000,18.299999,15.436696,1342057
2020-04-09,18.500000,18.600000,18.049999,18.150000,15.310165,744143
2020-04-10,18.150000,18.500000,18.100000,18.450001,15.563228,590893
2020-04-13,18.549999,18.549999,18.000000,18.049999,15.225811,715597
2020-04-14,18.299999,18.350000,18.000000,18.250000,15.394519,686890
2020-04-15,18.250000,18.400000,18.100000,18.150000,15.310165,1043173
2020-04-16,18.049999,18.150000,17.850000,17.950001,15.141460,838181
2020-04-17,18.200001,18.500000,18.100000,18.150000,15.310165,1230024
2020-04-20,18.200001,18.250000,18.100000,18.150000,15.310165,351465
2020-04-21,18.049999,18.100000,17.549999,17.650000,14.888397,914175
2020-04-22,17.450001,17.900000,17.450001,17.700001,14.930577,604885
2020-04-23,17.750000,17.950001,17.700001,17.850000,15.057106,280796
2020-04-24,18.000000,18.000000,17.700001,17.900000,15.099283,397256
2020-04-27,17.950001,18.350000,17.950001,18.250000,15.394519,903081
2020-04-28,18.350000,18.650000,18.350000,18.549999,15.647579,906253
2020-04-29,18.600000,19.299999,18.600000,19.250000,16.238056,1122504
2020-04-30,19.750000,19.799999,19.400000,19.799999,16.701998,1231689
2020-05-04,19.450001,19.450001,18.799999,18.950001,15.984995,1004415
2020-05-05,19.049999,19.250000,18.900000,19.000000,16.027172,711922
2020-05-06,19.000000,19.100000,18.700001,18.700001,15.774110,594531
2020-05-07,18.700001,19.200001,18.700001,19.200001,16.195879,565488
2020-05-08,19.250000,19.250000,19.000000,19.049999,16.069347,425995
2020-05-11,19.150000,19.250000,19.049999,19.200001,16.195879,586826
2020-05-12,19.200001,19.200001,18.750000,18.900000,15.942817,674573
2020-05-13,18.950001,18.950001,18.750000,18.900000,15.942817,391300
2020-05-14,18.850000,18.850000,18.700001,18.700001,15.774110,385774
2020-05-15,18.700001,18.900000,18.500000,18.700001,15.774110,316331
2020-05-18,18.700001,18.900000,18.549999,18.900000,15.942817,495086
2020-05-19,18.950001,19.100000,18.750000,18.799999,15.858463,545272
2020-05-20,18.799999,19.000000,18.700001,18.750000,15.816288,522481
2020-05-21,18.799999,19.049999,18.799999,18.950001,15.984995,373571
2020-05-22,18.850000,19.049999,18.700001,18.750000,15.816288,541725
2020-05-25,18.799999,19.000000,18.700001,19.000000,16.027172,396368
2020-05-26,18.950001,19.850000,18.950001,19.799999,16.701998,1963220
2020-05-27,20.150000,20.700001,20.100000,20.549999,17.334650,3070347
2020-05-28,20.549999,20.600000,20.150000,20.200001,17.039415,1857081
2020-05-29,20.299999,20.400000,19.950001,19.950001,16.828531,1256076
2020-06-01,20.299999,20.400000,20.100000,20.250000,17.081591,424881
2020-06-02,20.299999,20.400000,20.150000,20.299999,17.123766,548140
2020-06-03,20.150000,20.549999,20.150000,20.450001,17.250298,1453845
2020-06-04,20.450001,20.600000,20.250000,20.549999,17.334650,710401
2020-06-05,20.500000,20.900000,20.400000,20.700001,17.461182,1060259
2020-06-08,20.799999,20.799999,20.549999,20.700001,17.461182,616218
2020-06-09,20.700001,20.799999,20.350000,20.450001,17.250298,536301
2020-06-10,20.549999,21.000000,20.549999,20.750000,17.503357,1018050
2020-06-11,20.950001,20.950001,20.000000,20.150000,16.997236,898479
2020-06-12,19.650000,19.950001,19.500000,19.950001,16.828531,720589
2020-06-15,20.100000,20.100000,19.700001,19.850000,16.744179,512832
2020-06-16,20.000000,20.150000,20.000000,20.100000,16.955061,513412
2020-06-17,20.100000,20.400000,20.100000,20.150000,16.997236,433702
2020-06-18,20.200001,20.200001,19.950001,20.000000,16.870707,677188
2020-06-19,20.000000,20.100000,19.650000,19.650000,16.575470,834289
2020-06-22,19.750000,20.299999,19.750000,20.049999,16.912884,747368
2020-06-23,20.100000,20.200001,19.850000,19.950001,16.828531,485856
2020-06-24,20.000000,20.150000,19.950001,19.950001,16.828531,535873
2020-06-29,19.799999,19.850000,19.700001,19.799999,16.701998,691129
2020-06-30,19.799999,19.950001,19.799999,19.850000,16.744179,402931
2020-07-01,19.900000,20.100000,19.900000,19.950001,16.828531,508581
2020-07-02,20.000000,20.350000,19.950001,20.200001,17.039415,926859
2020-07-03,20.200001,20.299999,20.150000,20.150000,16.997236,578626
2020-07-06,20.200001,20.700001,20.200001,20.549999,17.334650,1016819
2020-07-07,20.549999,20.799999,20.350000,20.350000,17.165943,713243
2020-07-08,20.250000,20.500000,20.250000,20.350000,17.165943,449750
2020-07-09,20.400000,20.500000,20.350000,20.350000,17.165943,671268
2020-07-10,20.400000,20.400000,20.000000,20.200001,17.039415,839453
2020-07-13,20.250000,20.299999,20.150000,20.200001,17.039415,1199682
2020-07-14,20.200001,20.250000,20.100000,20.100000,16.955061,1527393
2020-07-15,19.250000,19.700001,19.250000,19.350000,17.176985,2042958
2020-07-16,19.350000,19.600000,19.350000,19.350000,17.176985,662676
2020-07-17,19.350000,19.350000,19.049999,19.049999,16.910673,684629
2020-07-20,19.049999,19.049999,18.799999,18.900000,16.777519,399572
2020-07-21,19.049999,19.350000,18.900000,19.250000,17.088215,1117701
2020-07-22,19.299999,19.350000,19.200001,19.299999,17.132599,387717
2020-07-23,19.299999,19.299999,19.150000,19.250000,17.088215,318636
2020-07-24,19.100000,19.150000,18.799999,18.900000,16.777519,763714
2020-07-27,18.850000,19.049999,18.650000,18.650000,16.555593,741228
2020-07-28,18.650000,18.650000,18.250000,18.450001,16.378056,1088706
2020-07-29,18.250000,18.850000,18.250000,18.549999,16.466824,861763
2020-07-30,18.600000,18.799999,18.549999,18.549999,16.466824,731149
2020-07-31,18.549999,18.850000,18.549999,18.650000,16.555593,750096
2020-08-03,18.700001,18.900000,18.700001,18.799999,16.688749,740311
2020-08-04,18.950001,19.100000,18.850000,19.049999,16.910673,585940
2020-08-05,19.049999,19.049999,18.850000,19.000000,16.866291,470699
2020-08-06,19.000000,19.100000,18.799999,18.850000,16.733135,791923
2020-08-07,18.900000,19.000000,18.799999,18.850000,16.733135,703510
2020-08-10,18.850000,19.299999,18.850000,19.200001,17.043831,1006567
2020-08-11,19.350000,19.350000,19.049999,19.049999,16.910673,426609
2020-08-12,19.049999,19.150000,18.900000,19.000000,16.866291,430061
2020-08-13,19.200001,19.200001,18.900000,19.000000,16.866291,636377
2020-08-14,19.000000,19.200001,18.950001,19.100000,16.955059,430033
2020-08-17,19.150000,19.500000,19.150000,19.350000,17.176985,1386055
2020-08-18,19.350000,19.549999,19.250000,19.549999,17.354523,605405
2020-08-19,19.500000,19.650000,19.450001,19.500000,17.310141,941647
2020-08-20,19.600000,19.600000,18.600000,18.900000,16.777519,1172442
2020-08-21,19.049999,19.250000,19.000000,19.250000,17.088215,357700
2020-08-24,19.150000,19.200001,19.049999,19.200001,17.043831,254944
2020-08-25,19.100000,19.400000,19.100000,19.299999,17.132599,594919
2020-08-26,19.350000,19.850000,19.350000,19.650000,17.443295,1233266
2020-08-27,19.799999,19.799999,19.400000,19.500000,17.310141,496682
2020-08-28,19.450001,19.750000,19.450001,19.600000,17.398909,499707
2020-08-31,19.650000,19.850000,19.500000,19.500000,17.310141,857247
2020-09-01,19.500000,19.650000,19.350000,19.450001,17.265757,395280
2020-09-02,19.350000,19.500000,19.350000,19.450001,17.265757,432146
2020-09-03,19.549999,19.700001,19.400000,19.500000,17.310141,524406
2020-09-04,19.500000,19.650000,19.400000,19.600000,17.398909,686381
2020-09-07,19.650000,20.150000,19.650000,20.000000,17.753990,1661864
2020-09-08,20.200001,20.200001,19.850000,19.900000,17.665220,850686
2020-09-09,19.750000,19.850000,19.549999,19.700001,17.487680,856011
2020-09-10,20.000000,20.000000,19.549999,19.950001,17.709606,869231
2020-09-11,20.100000,20.100000,19.950001,20.100000,17.842760,1685289
